sample,spec,split_rule,universe,forward_horizon,contrast,value,min_state_n
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0011252702177708051,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.02040955437879582,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0071859985402790705,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,INTERACTION_DID,0.02759555291907489,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,A_MINUS_D,0.003740070878069498,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,C_MINUS_B,0.0014357105296909838,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0037586618137912175,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0014171195939692643,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.002322951284100234,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-1.859093572171948e-05,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,INTERACTION_DID,0.0023415422198219535,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,A_MINUS_D,2.8178269279620283e-05,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,C_MINUS_B,0.002709298128330936,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.001107581706727951,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0038450581043385067,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0038168798350588866,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.001135759976007571,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,INTERACTION_DID,-0.004952639811066458,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,A_MINUS_D,-0.003985022999562434,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,C_MINUS_B,-0.006689648377208725,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.012603923883237679,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.00192925250646652,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.005914275506028954,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.008618900883675245,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,INTERACTION_DID,-0.014533176389704198,35
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,A_MINUS_D,0.004787450928939924,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,C_MINUS_B,0.003674776869597207,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0048737901520556695,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.003588437646481461,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0011990132824584625,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-8.633922311574588e-05,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,INTERACTION_DID,0.0012853525055742084,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,A_MINUS_D,0.009110504137689811,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,C_MINUS_B,0.007755074776315278,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.011069312655313732,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005796266258691358,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0033142378789984524,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0019588085176239205,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,INTERACTION_DID,0.005273046396622374,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,A_MINUS_D,0.012231564929993291,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,C_MINUS_B,0.01797112131647824,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.008928289933517674,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.021274396312953858,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.009042831382960567,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.003303274996475618,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,INTERACTION_DID,-0.012346106379436185,48
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,A_MINUS_D,0.0022370064946124557,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,C_MINUS_B,0.000839617341479533,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0011705823399378763,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0019060414961541122,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.00033096499845834335,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0010664241546745792,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,INTERACTION_DID,-0.0007354591562162358,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,A_MINUS_D,0.002583769559468957,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,C_MINUS_B,0.003552578988263366,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0027376960295269906,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.003398652518205332,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0008148829587363753,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.00015392647005803338,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,INTERACTION_DID,-0.0006609564886783416,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,A_MINUS_D,0.006861817067623274,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,C_MINUS_B,-0.002890473244975083,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.00912739060417004,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.005156046781521848,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.012017863849145122,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.002265573536546765,52
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,INTERACTION_DID,0.014283437385691888,52
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,1,A_MINUS_D,0.0019812918274317057,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,1,C_MINUS_B,0.00043607990370985925,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.002148393740884525,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0002689779902570401,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0017123138371746656,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.00016710191345281915,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,1,INTERACTION_DID,0.0018794157506274848,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,5,A_MINUS_D,-0.00024865351414260213,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,5,C_MINUS_B,0.0013991741054288733,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.00251476576947494,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.003665286360761211,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.003913939874903813,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.002266112255332338,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,5,INTERACTION_DID,-0.006180052130236151,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,20,A_MINUS_D,-0.003504518207002721,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,20,C_MINUS_B,-0.011313303851950715,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.006392075027587004,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.008425747031366431,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.004921228824363711,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.002887556820584284,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,K200,20,INTERACTION_DID,0.0020336720037794267,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,1,A_MINUS_D,0.005807732359128312,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,1,C_MINUS_B,0.002323275758757337,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.001817582036706747,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.006313426081178901,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0005056937220505899,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.003990150322421565,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,1,INTERACTION_DID,-0.004495844044472154,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,5,A_MINUS_D,0.013356289296748215,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,5,C_MINUS_B,0.006372247178319752,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0025931768295489087,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.017135359645519058,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.003779070348770843,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.010763112467199307,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,5,INTERACTION_DID,-0.01454218281597015,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,20,A_MINUS_D,0.002085215277569513,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,20,C_MINUS_B,0.010248088594938436,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.003547409554574047,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.015880713427081996,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.013795498149512484,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.00563262483214356,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ,20,INTERACTION_DID,-0.019428122981656044,48
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_MINUS_D,0.004828609170967105,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_MINUS_B,0.00158471010415852,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0026722604754896104,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0037410587996360148,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0010875503713310903,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.002156348695477495,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,INTERACTION_DID,-0.0010687983241464043,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_MINUS_D,0.012436630293460378,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_MINUS_B,0.005026279846131071,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0046713225330677986,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.01279158760652365,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0003549573130632727,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.00776530776039258,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,INTERACTION_DID,-0.008120265073455852,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_MINUS_D,0.004635208586816668,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_MINUS_B,0.01311398193899061,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0017652869195141354,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.01598390360629314,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.011348695019476473,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0028699216673025328,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,INTERACTION_DID,-0.014218616686779005,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,1,A_MINUS_D,0.0020221764209585203,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,1,C_MINUS_B,9.67337776913563e-05,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0016408783770970393,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.00047803182155283706,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.001544144599405683,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.00038129804386148077,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,1,INTERACTION_DID,0.0011628465555442022,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,5,A_MINUS_D,0.0011061991693767492,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,5,C_MINUS_B,0.0017481898531687687,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0014262631172736134,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0014281259052719045,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0003219267358951553,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0003200639478968642,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,5,INTERACTION_DID,-1.8627879982910118e-06,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,A_MINUS_D,0.005181686896878833,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,C_MINUS_B,0.005054982482514837,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0035222882157726404,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.01375895759516631,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.008577270698287478,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.008703975112651474,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,INTERACTION_DID,-0.017281245810938952,57
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,A_MINUS_D,0.003185610009167144,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,C_MINUS_B,0.0053386971280161505,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0033684490195102267,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005155858117673067,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0019702481085059234,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.00018283901034308334,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,INTERACTION_DID,-0.00178740909816284,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,A_MINUS_D,0.006532399401310037,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,C_MINUS_B,0.006605327625988996,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.005992685432528506,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.007145041594770526,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0006126421934604894,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0005397139687815301,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,INTERACTION_DID,-0.0011523561622420195,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,A_MINUS_D,0.005327516295827228,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,C_MINUS_B,0.011809202899376273,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.01155499026181835,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005581728933385151,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00025421263755792244,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.006227473965991122,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,INTERACTION_DID,0.005973261328433199,46
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,A_MINUS_D,0.003106735638905304,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,C_MINUS_B,0.0024031417936714898,54
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.001954551289230025,54
